683278084677875, 683280056160083, [[683278084890458, 683278293892958, 683278499598833, 683279038074875, 683279710162666], [683278189301125, 683278495538791, 683279025398041, 683279557018208, 683280052323041]]
718762837763875, 718765541198625, [[718762837887375, 718763056246666, 718763513679708, 718764289312250, 718765108266125], [718762944131958, 718763406375458, 718764184035416, 718764993021000, 718765528402625]]
